CD_CIN Number,BS_Long-Term Borrowings,BS_Year End
L21029GJ1979PLC034027,457500000,201203
L21029GJ1979PLC034027,605000000,201103
L92132UP2004PLC028650,444463212,201703
L92132UP2004PLC028650,505625722,201603
L92132UP2004PLC028650,465250272,201503
L92132UP2004PLC028650,382218171,201403
L92132UP2004PLC028650,141778917,201303
L92132UP2004PLC028650,1717781,201203
L92132UP2004PLC028650,2862039,201103
L63032MH1986PLC154910,0,201703
L63032MH1986PLC154910,0,201603
L63032MH1986PLC154910,0,201503
L63032MH1986PLC154910,0,201403
L63032MH1986PLC154910,0,201303
L63032MH1986PLC154910,0,201203
L63032MH1986PLC154910,0,201103
L36101DL1990PLC039238,41321441,201703
L36101DL1990PLC039238,73454124,201603
L36101DL1990PLC039238,20007355,201503
L36101DL1990PLC039238,22615176,201403
L36101DL1990PLC039238,25539522,201303
L36101DL1990PLC039238,31734746,201203
L36101DL1990PLC039238,37563149,201103
L18101DL1986PLC024058,72737138,201703
L18101DL1986PLC024058,79336665,201603
L18101DL1986PLC024058,51958348,201503
L18101DL1986PLC024058,63759959,201403
L18101DL1986PLC024058,76999837,201303
L18101DL1986PLC024058,89734253,201203
L18101DL1986PLC024058,116208112,201103
U74110MH2001PLC133050,0,201703
U74110MH2001PLC133050,1629000,201603
U74110MH2001PLC133050,2643000,201503
U74110MH2001PLC133050,2643000,201403
U74110MH2001PLC133050,2643000,201303
U75230BR1985PLC002083,2729905000,201703
U75230BR1985PLC002083,282880000,201603
U75230BR1985PLC002083,291440000,201503
U75230BR1985PLC002083,326190000,201403
U75230BR1985PLC002083,132420000,201303
U75230BR1985PLC002083,62970000,201203
U75230BR1985PLC002083,152742000,201103
L26100MH1998PLC117437,121457000,201703
L26100MH1998PLC117437,330002829,201603
L26100MH1998PLC117437,356904829,201503
L26100MH1998PLC117437,172734211,201403
L26100MH1998PLC117437,238454887,201303
L26100MH1998PLC117437,323647256,201203
L26100MH1998PLC117437,5085133091,201103
L51909PB2000PLC023679,22830090000,201703
L51909PB2000PLC023679,25536867000,201603
L51909PB2000PLC023679,25976096231,201503
L51909PB2000PLC023679,14564424769,201403
L51909PB2000PLC023679,15745485418,201303
L51909PB2000PLC023679,15140801176,201203
L51909PB2000PLC023679,10176264557,201103
L74899DL1985PLC021445,0,201703
L74899DL1985PLC021445,0,201603
L74899DL1985PLC021445,0,201503
L74899DL1985PLC021445,0,201403
L74899DL1985PLC021445,0,201303
L74899DL1985PLC021445,12373305,201203
L74899DL1985PLC021445,215785088,201103
L51909WB1980PLC033018,0,201703
L51909WB1980PLC033018,0,201603
L51909WB1980PLC033018,0,201503
L51909WB1980PLC033018,0,201403
L51909WB1980PLC033018,0,201303
L51909WB1980PLC033018,0,201203
L51909WB1980PLC033018,0,201103
L25201WB1990PLC049690,1475782563,201703
L25201WB1990PLC049690,1476216656,201603
L25201WB1990PLC049690,1476340599,201503
L25201WB1990PLC049690,1476046819,201403
L25201WB1990PLC049690,1475403037,201303
L25201WB1990PLC049690,1474826312,201203
L25201WB1990PLC049690,1474119961,201103
L72200TG1997PLC026943,0,201703
L72200TG1997PLC026943,0,201603
L72200TG1997PLC026943,0,201503
L72200TG1997PLC026943,0,201403
L72200TG1997PLC026943,0,201303
L72200TG1997PLC026943,0,201203
L72200TG1997PLC026943,0,201103
L99999MH1985PLC036685,139760000,201703
L99999MH1985PLC036685,238190000,201603
L99999MH1985PLC036685,570440000,201503
L99999MH1985PLC036685,910340000,201403
L99999MH1985PLC036685,1082410000,201303
L99999MH1985PLC036685,622650000,201203
L99999MH1985PLC036685,878720000,201103
L60231KA1963PLC004604,0,201703
L60231KA1963PLC004604,0,201603
L60231KA1963PLC004604,0,201503
L60231KA1963PLC004604,0,201403
L60231KA1963PLC004604,0,201303
L60231KA1963PLC004604,0,201203
L60231KA1963PLC004604,0,201103
L28933MH1994PLC081857,0,201703
L28933MH1994PLC081857,0,201603
L28933MH1994PLC081857,0,201503
L28933MH1994PLC081857,0,201403
L28933MH1994PLC081857,0,201303
L28933MH1994PLC081857,100000,201203
L28933MH1994PLC081857,100000,201103
U31200DL2004PLC129379,58095000,201703
U31200DL2004PLC129379,74638000,201603
U31200DL2004PLC129379,53505000,201503
U31200DL2004PLC129379,50914000,201403
U31200DL2004PLC129379,8847000,201303
L72200AP1994PLC063259,0,201703
L72200AP1994PLC063259,0,201603
L72200AP1994PLC063259,0,201503
L72200AP1994PLC063259,0,201403
L72200AP1994PLC063259,0,201303
L72200AP1994PLC063259,70000,201203
L72200AP1994PLC063259,0,201103
L21012TZ1960PLC000364,1228763000,201703
L21012TZ1960PLC000364,1574408000,201603
L21012TZ1960PLC000364,1575748000,201503
L21012TZ1960PLC000364,1931062000,201403
L21012TZ1960PLC000364,1940832000,201303
L21012TZ1960PLC000364,890564000,201203
L21012TZ1960PLC000364,1375495000,201103
L35999GJ1982PLC005203,560915744,201703
L35999GJ1982PLC005203,635076234,201603
L35999GJ1982PLC005203,792389211,201503
L35999GJ1982PLC005203,208023474,201403
L35999GJ1982PLC005203,89081305,201303
L35999GJ1982PLC005203,56525465,201203
L35999GJ1982PLC005203,120403786,201103
L51909WB1946PLC013915,0,201703
L51909WB1946PLC013915,0,201603
L51909WB1946PLC013915,0,201503
L51909WB1946PLC013915,0,201403
L51909WB1946PLC013915,0,201303
L51909WB1946PLC013915,0,201203
L51909WB1946PLC013915,91137,201103
U15500MH2009PLC296411,1728000,201703
U15500MH2009PLC296411,6885000,201603
U15500MH2009PLC296411,8538000,201503
U15500MH2009PLC296411,14240000,201403
U15500MH2009PLC296411,18480000,201303
U61100MH2002PLC135732,3182950000,201703
U61100MH2002PLC135732,2278100000,201603
U61100MH2002PLC135732,1070170000,201503
U61100MH2002PLC135732,962160000,201403
U61100MH2002PLC135732,424660000,201303
L99999MH1990PLC058499,1761161000,201703
L99999MH1990PLC058499,3474944000,201603
L99999MH1990PLC058499,1393618000,201503
L99999MH1990PLC058499,1289923000,201403
L99999MH1990PLC058499,899692000,201303
L99999MH1990PLC058499,688467000,201203
L99999MH1990PLC058499,0,201103
L69510GJ1992PLC018633,0,201703
L69510GJ1992PLC018633,0,201603
L69510GJ1992PLC018633,0,201503
L69510GJ1992PLC018633,0,201403
L69510GJ1992PLC018633,0,201303
L69510GJ1992PLC018633,0,201103
L64200PB1986PLC006807,14454217,201703
L64200PB1986PLC006807,12696024,201603
L64200PB1986PLC006807,15721570,201503
L64200PB1986PLC006807,15148510,201403
L64200PB1986PLC006807,22947232,201303
L64200PB1986PLC006807,24952232,201203
L64200PB1986PLC006807,4302548,201103
L74999MH1955PLC009593,4000000,201703
L74999MH1955PLC009593,400000,201603
L74999MH1955PLC009593,3500000,201503
L74999MH1955PLC009593,188850000,201403
L74999MH1955PLC009593,361360000,201303
L74999MH1955PLC009593,604870000,201203
L74999MH1955PLC009593,657950000,201103
L24111MP1986PLC003741,10000,201703
L24111MP1986PLC003741,10000,201603
L24111MP1986PLC003741,10000,201503
L24111MP1986PLC003741,265082,201403
L24111MP1986PLC003741,265082,201303
L24111MP1986PLC003741,265082,201203
L24111MP1986PLC003741,255082,201103
L27100GJ1990PLC014698,2239744000,201703
L27100GJ1990PLC014698,2398007000,201603
L27100GJ1990PLC014698,2543656000,201503
L27100GJ1990PLC014698,3400329426,201403
L27100GJ1990PLC014698,4154051666,201303
L27100GJ1990PLC014698,4815001029,201203
L27100GJ1990PLC014698,5251900325,201103
L45202MH1949PLC007048,357194442,201703
L45202MH1949PLC007048,331251686,201603
L45202MH1949PLC007048,309712488,201503
L45202MH1949PLC007048,239642493,201403
L45202MH1949PLC007048,228162732,201303
L45202MH1949PLC007048,215944659,201203
L45202MH1949PLC007048,649922492,201103
L15419GJ1982PLC005071,0,201703
L15419GJ1982PLC005071,148038,201603
L15419GJ1982PLC005071,308695,201503
L15419GJ1982PLC005071,643744,201403
L15419GJ1982PLC005071,0,201303
L15419GJ1982PLC005071,0,201203
L15419GJ1982PLC005071,0,201103
L61100MH1990PLC058680,10474692,201703
L61100MH1990PLC058680,7038141,201603
L61100MH1990PLC058680,24289911,201503
L61100MH1990PLC058680,40317993,201403
L61100MH1990PLC058680,56950950,201303
L61100MH1990PLC058680,81415592,201203
L61100MH1990PLC058680,109337267,201103
L67120WB1981PLC033635,0,201703
L67120WB1981PLC033635,0,201603
L67120WB1981PLC033635,0,201503
L67120WB1981PLC033635,0,201403
L67120WB1981PLC033635,0,201303
L67120WB1981PLC033635,0,201203
L67120WB1981PLC033635,0,201103
L51900GJ1980PLC065554,161574598,201703
L51900GJ1980PLC065554,306454960,201603
L51900GJ1980PLC065554,327474045,201503
L51900GJ1980PLC065554,381504829,201403
L51900GJ1980PLC065554,151381377,201303
L51900GJ1980PLC065554,79863410,201203
L51900GJ1980PLC065554,156070348,201103
U45201GJ1996PLC029311,448975000,201703
U45201GJ1996PLC029311,146022894,201603
U45201GJ1996PLC029311,308781129,201503
U45201GJ1996PLC029311,411839017,201403
U45201GJ1996PLC029311,115004538,201303
U45201GJ1996PLC029311,10342518,201203
U45201GJ1996PLC029311,25276401,201103
L22219MH1993PLC071882,135932036,201703
L22219MH1993PLC071882,147421898,201603
L22219MH1993PLC071882,143749356,201503
L22219MH1993PLC071882,125855971,201406
L22219MH1993PLC071882,106109696,201306
L22219MH1993PLC071882,108062979,201206
L22219MH1993PLC071882,0,201106
L29120MP1995PLC009327,56000000,201703
L29120MP1995PLC009327,46489425,201603
L29120MP1995PLC009327,165776013,201503
L29120MP1995PLC009327,269943582,201403
L29120MP1995PLC009327,207190694,201303
L29120MP1995PLC009327,313843941,201203
L29120MP1995PLC009327,52171350,201103
U85110GJ2004PLC044667,2854040000,201703
U85110GJ2004PLC044667,2010720000,201603
U85110GJ2004PLC044667,737340000,201503
U85110GJ2004PLC044667,228300000,201403
U85110GJ2004PLC044667,4200000,201303
U85110GJ2004PLC044667,309000,201203
U85110GJ2004PLC044667,4086237,201103
L65923MH1992PLC064886,428019819,201703
L65923MH1992PLC064886,288676622,201603
L65923MH1992PLC064886,253905416,201503
L65923MH1992PLC064886,206345508,201403
L65923MH1992PLC064886,191375571,201303
L65923MH1992PLC064886,184888920,201203
L65923MH1992PLC064886,146435862,201103
L51226WB1981PLC033743,0,201703
L51226WB1981PLC033743,0,201603
L51226WB1981PLC033743,0,201503
L51226WB1981PLC033743,0,201403
L51226WB1981PLC033743,0,201303
L51226WB1981PLC033743,0,201203
L51226WB1981PLC033743,0,201103
L24222HR1902PLC001540,236707000,201703
L24222HR1902PLC001540,335671000,201603
L24222HR1902PLC001540,184269000,201503
L24222HR1902PLC001540,134468000,201403
L24222HR1902PLC001540,70530000,201303
L24222HR1902PLC001540,336000,201203
L24222HR1902PLC001540,12504000,201103
L01111MH1985PLC228508,0,201703
L01111MH1985PLC228508,0,201603
L01111MH1985PLC228508,0,201503
L01111MH1985PLC228508,0,201403
L01111MH1985PLC228508,0,201303
L01111MH1985PLC228508,0,201203
L01111MH1985PLC228508,0,201103
L74140WB1996PLC081521,521726623,201703
L74140WB1996PLC081521,563428179,201603
L74140WB1996PLC081521,366352216,201503
L74140WB1996PLC081521,508680150,201403
L74140WB1996PLC081521,532666168,201303
L74140WB1996PLC081521,533306610,201203
L74140WB1996PLC081521,960407213,201103
L24239MH1991PLC062298,0,201703
L24239MH1991PLC062298,0,201603
L24239MH1991PLC062298,88357045,201503
L36998GJ1995PLC028139,5716586,201703
L36998GJ1995PLC028139,17032830,201603
L36998GJ1995PLC028139,12202092,201503
L36998GJ1995PLC028139,11906994,201403
L36998GJ1995PLC028139,9818010,201303
L36998GJ1995PLC028139,11295887,201203
U26922KA1995PLC018990,45817224,201703
U26922KA1995PLC018990,0,201603
U26922KA1995PLC018990,18940000,201503
U26922KA1995PLC018990,57950000,201403
U26922KA1995PLC018990,115827645,201303
U26922KA1995PLC018990,191265014,201203
U26922KA1995PLC018990,919731927,201103
L74110GJ1988PLC013255,0,201703
L74110GJ1988PLC013255,0,201603
L74110GJ1988PLC013255,0,201503
L74110GJ1988PLC013255,0,201403
L74110GJ1988PLC013255,0,201303
L74110GJ1988PLC013255,0,201203
L74110GJ1988PLC013255,0,201103
L29130TZ1972PLC000649,0,201703
L29130TZ1972PLC000649,0,201603
L29130TZ1972PLC000649,0,201503
L29130TZ1972PLC000649,0,201403
L29130TZ1972PLC000649,0,201303
L29130TZ1972PLC000649,0,201203
L29130TZ1972PLC000649,38611000,201103
L80101GJ1988PLC010691,111779994,201703
L80101GJ1988PLC010691,102010994,201603
L80101GJ1988PLC010691,258568631,201503
L80101GJ1988PLC010691,280400000,201403
L80101GJ1988PLC010691,2500000,201303
L80101GJ1988PLC010691,0,201203
L80101GJ1988PLC010691,35652000,201103
U51211MP2011PTC025807,34856000,201703
U51211MP2011PTC025807,82256000,201603
U51211MP2011PTC025807,22652000,201503
U51211MP2011PTC025807,18886000,201403
U51211MP2011PTC025807,14405000,201303
L36910MH1980PLC023289,0,201703
L36910MH1980PLC023289,0,201603
L36910MH1980PLC023289,0,201503
L36910MH1980PLC023289,0,201403
L36910MH1980PLC023289,418587,201303
L36910MH1980PLC023289,796262,201203
L36910MH1980PLC023289,0,201103
L17110MH1987PLC043970,446916228,201703
L17110MH1987PLC043970,440914986,201603
L17110MH1987PLC043970,450110141,201503
L17110MH1987PLC043970,449752669,201403
L17110MH1987PLC043970,451569969,201303
L17110MH1987PLC043970,473803997,201203
L17110MH1987PLC043970,549110838,201103
L45201PB1992PLC012001,0,201703
L45201PB1992PLC012001,0,201603
L45201PB1992PLC012001,0,201503
L45201PB1992PLC012001,0,201403
L45201PB1992PLC012001,0,201303
L45201PB1992PLC012001,0,201203
L45201PB1992PLC012001,0,201103
L05005AP1990PLC011276,72548283,201703
L05005AP1990PLC011276,96664009,201603
L05005AP1990PLC011276,92876291,201503
L05005AP1990PLC011276,56215679,201403
L05005AP1990PLC011276,0,201303
L05005AP1990PLC011276,0,201203
L05005AP1990PLC011276,123550,201103
L51909MH2004PLC145007,0,201703
L51909MH2004PLC145007,0,201603
L51909MH2004PLC145007,0,201503
L51909MH2004PLC145007,0,201403
L51909MH2004PLC145007,0,201303
L51909MH2004PLC145007,0,201203
L51909MH2004PLC145007,0,201103
L74210MH1960PLC011830,1754740,201703
L74210MH1960PLC011830,0,201603
L74210MH1960PLC011830,19587589,201503
L74210MH1960PLC011830,35129559,201403
L74210MH1960PLC011830,56859878,201303
L74210MH1960PLC011830,7565739,201203
L74210MH1960PLC011830,10963000,201103
L74899DL1986PLC023202,111842000,201703
L74899DL1986PLC023202,190655000,201603
L74899DL1986PLC023202,344872000,201503
L74899DL1986PLC023202,432173000,201403
L74899DL1986PLC023202,109634000,201303
L74899DL1986PLC023202,88321000,201203
L74899DL1986PLC023202,168536250,201103
L50100MH1985PLC036937,0,201703
L50100MH1985PLC036937,0,201603
L50100MH1985PLC036937,0,201503
L50100MH1985PLC036937,0,201403
L50100MH1985PLC036937,0,201303
L50100MH1985PLC036937,0,201203
L50100MH1985PLC036937,0,201103
U67120UP1994PLC050209,3551000,201703
U67120UP1994PLC050209,3949000,201603
U67120UP1994PLC050209,1863000,201503
U67120UP1994PLC050209,615000,201403
U67120UP1994PLC050209,1266000,201303
U51311DL1998PLC093690,45440000,201703
U51311DL1998PLC093690,0,201603
U51311DL1998PLC093690,6066000,201503
U51311DL1998PLC093690,7164000,201403
U51311DL1998PLC093690,261000,201303
L85110RJ1989PLC005206,16640908,201703
L85110RJ1989PLC005206,17217031,201603
L85110RJ1989PLC005206,58346679,201503
L85110RJ1989PLC005206,58992614,201403
L85110RJ1989PLC005206,61177685,201303
L85110RJ1989PLC005206,89660891,201203
L85110RJ1989PLC005206,188000,201103
L36759MH1985PLC036759,0,201703
L36759MH1985PLC036759,98411000,201603
L36759MH1985PLC036759,158411000,201503
L36759MH1985PLC036759,188411000,201403
L36759MH1985PLC036759,90000000,201303
L36759MH1985PLC036759,0,201203
L36759MH1985PLC036759,0,201103
L65993WB1977PLC031241,0,201703
L65993WB1977PLC031241,0,201603
L65993WB1977PLC031241,0,201503
L65993WB1977PLC031241,0,201403
L65993WB1977PLC031241,0,201303
L65993WB1977PLC031241,0,201203
L65993WB1977PLC031241,0,201103
L52110DL1985PLC021076,0,201703
L52110DL1985PLC021076,0,201603
L52110DL1985PLC021076,0,201503
L52110DL1985PLC021076,0,201403
L52110DL1985PLC021076,0,201303
L52110DL1985PLC021076,0,201203
L52110DL1985PLC021076,0,201103
U45201GJ2007PLC052114,0,201703
U45201GJ2007PLC052114,2447450,201603
U45201GJ2007PLC052114,2823000,201503
U45201GJ2007PLC052114,9653000,201403
U45201GJ2007PLC052114,3547000,201303
U45201GJ2007PLC052114,6845000,201203
U74899DL1971PLC005679,35324000,201703
U74899DL1971PLC005679,39012000,201603
U74899DL1971PLC005679,175830000,201503
U74899DL1971PLC005679,386170000,201403
U74899DL1971PLC005679,616200000,201303
U74899DL1971PLC005679,760320000,201203
U74899DL1971PLC005679,503124000,201103
U15205GJ2013PLC077205,97237000,201703
U15205GJ2013PLC077205,42333000,201603
U15205GJ2013PLC077205,78150000,201503
U15205GJ2013PLC077205,74079000,201403
L56912MH1994PLC083945,980000,201703
L56912MH1994PLC083945,980000,201603
L56912MH1994PLC083945,980000,201503
L56912MH1994PLC083945,2600000,201403
L56912MH1994PLC083945,8600000,201303
L56912MH1994PLC083945,3000000,201203
L56912MH1994PLC083945,0,201103
L17120MH1990PLC058818,605973000,201703
L17120MH1990PLC058818,840153000,201603
L17120MH1990PLC058818,668287000,201503
L17120MH1990PLC058818,651950000,201403
L17120MH1990PLC058818,638047000,201303
L17120MH1990PLC058818,568323000,201203
L17120MH1990PLC058818,281990967,201103
L45203WB1972PLC028349,17120000,201703
L45203WB1972PLC028349,17120000,201603
L45203WB1972PLC028349,17120000,201503
L45203WB1972PLC028349,17120000,201403
L45203WB1972PLC028349,33033000,201303
L45203WB1972PLC028349,33174000,201203
L45203WB1972PLC028349,46792000,201103
L67190MH2005PLC158288,124728000,201703
L67190MH2005PLC158288,229129000,201603
L67190MH2005PLC158288,3215000,201503
L67190MH2005PLC158288,100886000,201403
L67190MH2005PLC158288,2423000,201303
L67190MH2005PLC158288,51366000,201203
L67190MH2005PLC158288,132285000,201103
L45202MH1985PLC036920,0,201703
L45202MH1985PLC036920,0,201603
L45202MH1985PLC036920,0,201503
L45202MH1985PLC036920,5000000,201403
L45202MH1985PLC036920,5000000,201303
L45202MH1985PLC036920,5000000,201203
L45202MH1985PLC036920,5700000,201103
L45202UP1948PLC001891,674479,201703
L45202UP1948PLC001891,1088752,201603
L45202UP1948PLC001891,1412834,201503
L45202UP1948PLC001891,3480183,201403
L45202UP1948PLC001891,1500000,201303
L45202UP1948PLC001891,1600000,201203
L45202UP1948PLC001891,1800000,201103
L17291TG2009PLC064849,350818000,201703
L17291TG2009PLC064849,344833000,201603
L17291TG2009PLC064849,264914000,201503
L17291TG2009PLC064849,151560000,201403
L17291TG2009PLC064849,0,201303
L21014KA1980PLC003842,401800000,201703
L21014KA1980PLC003842,514600000,201603
L21014KA1980PLC003842,619900000,201503
L21014KA1980PLC003842,722500000,201403
L21014KA1980PLC003842,744300000,201303
L21014KA1980PLC003842,661000000,201203
L21014KA1980PLC003842,503000000,201103
U74140MH1993PLC071225,265328,201703
U74140MH1993PLC071225,3455328,201603
U74140MH1993PLC071225,3890328,201503
U74140MH1993PLC071225,0,201303
U74140MH1993PLC071225,0,201203
U74140MH1993PLC071225,0,201103
L51900MH1984PLC034709,0,201703
L51900MH1984PLC034709,0,201603
L51900MH1984PLC034709,0,201503
L51900MH1984PLC034709,0,201403
L51900MH1984PLC034709,0,201303
L51900MH1984PLC034709,12708603,201203
L51900MH1984PLC034709,0,201103
L29308GJ1986PLC008387,0,201703
L29308GJ1986PLC008387,0,201603
L29308GJ1986PLC008387,0,201503
